,shop_id,address,城市,company_registered_address,abbreviation,name,总计,通过数,拒绝数,接受数,接受金额,longitude,latitude
1157,19212345,绍兴市绍兴市玛格丽特商业中心东区3幢,绍兴市,绍兴市玛格丽特商业中心东区3幢,绍兴维美,绍兴维美美容医院有限公司,138,88,50,87,1654825.00元,30.011642,120.580059
1158,19212346,郴州市湖南省郴州市苏仙区桔井路65号,郴州市,郴州市桔井路65号5栋202号,郴州曹家,苏仙新曹家医疗美容诊所,4,0,4,0,0.00元,25.800841,113.04049
1159,19212347,杭州市杭州市西湖区教工路334号,杭州市,杭州市西湖区教工路334号,杭州伽颜,杭州梵须伽颜医疗美容诊所有限公司,2,1,1,1,7500.00元,30.292,120.13512
1160,19212348,南昌市江西省南昌市南昌高新技术产业开发区紫阳大道2999号紫阳明珠一期办公楼102室,南昌市,江西省南昌市南昌高新技术产业开发区紫阳大道2999号紫阳明珠一期办公楼102室,南昌方大,南昌方大美容门诊部有限公司,83,55,28,49,925280.00元,28.67563,115.99504
1161,19212368,南宁市南宁市民族大道139号边防警官公寓商铺B座二层,南宁市,南宁市民族大道139号边防警官公寓商铺B座二层,桂韩成,南宁市荟萃物业服务有限公司韩成故事医疗美容门诊部,1,0,1,0,0.00元,22.81339,108.39219
1162,19212369,广州市广州番禺大石街迎宾路225号时代商厦1楼,广州市,广州市番禺区大石街迎宾路225号101、102、201、202、203、204、205,广州星念,广州市星念医疗美容门诊部有限公司,7,2,5,2,28800.00元,23.022873,113.331833
1163,19212370,衡阳市湖南省衡阳市雁城区环城南路56-58号,衡阳市,湖南省衡阳市雁城区环城南路56-58号,曹家衡阳,衡阳曹家易丽医疗美容门诊部,30,17,13,17,212577.00元,26.89359,112.61042
1164,19212371,青岛市山东省青岛市城阳区长城路89号,青岛市,山东省青岛市城阳区长城路89号,鲁晟美医,城阳区白华宝昕晟美医疗美容诊所,1,1,0,1,47480.00元,36.28871,120.4013
1165,19212372,广州市广州市花都区新华街田美村曙光路东碧秀路南七色酒店2楼,广州市,,广州柏美,广州柏美整形美容门诊有限公司,23,10,13,10,157500.00元,23.39543,113.227028
1166,19212373,深圳市深圳市罗湖区南湖街道春风路凯悦华庭2047号3楼305-308,深圳市,深圳市罗湖区南湖街道春风路凯悦华庭2047号3楼305-308,深圳雅星,深圳雅星医疗美容门诊部,25,9,16,9,132600.00元,22.540079,114.126427
1167,19212374,泉州市泉州市丰泽区丰泽街东方明珠122号店,泉州市,,闽瑶芳店,丰泽区瑶芳纯韩美容店,9,7,2,7,74130.00元,24.90057,118.612892
1168,19212375,重庆重庆市江北区北城天街4号北岸星座29-1号,重庆,重庆市江北区北城天街4号北岸星座29-1号,铂生医疗,重庆唯伊美医院管理有限公司铂生医疗美容门诊部,25,10,15,9,190293.00元,29.57722,106.53181
1169,19212376,重庆重庆市北部新区留云路3号,重庆,重庆市北部新区留云路3号,琥珀医疗,重庆琥珀医疗美容门诊部有限责任公司,7,7,0,7,166200.00元,29.65017,106.5651
1170,19212377,珠海市珠海市香洲区人民西路351、353号,珠海市,珠海市香洲区人民西路351、353号,珠海陈科,珠海陈科医疗美容诊所,45,31,14,31,521348.00元,22.26716,113.53575
1171,19212378,太原市太原市小店区平阳路大马村北正二街四排一号,太原市,太原市小店区平阳路大马村北正二街四排一号,太原时光,太原时光整形美容医院（有限公司）,14,6,8,6,120400.00元,37.798302,112.550873
1172,19212379,宁波市宁波市鄞州区首南街道天童南路575号,宁波市,,宁波青沐,宁波青沐美容有限公司,12,7,5,7,86700.00元,29.796995,121.545964
1173,19212380,赣州市江西省赣州市章贡区登峰大道华润中心A区8#楼商业一,赣州市,江西省赣州市章贡区登峰大道华润中心A区8#楼商业一,赣州华美,赣州市华美医疗美容门诊部,7,2,5,2,33000.00元,25.81756,114.925728
1174,19212381,武汉市武汉市洪山区雄楚大街丽岛2046小区6栋1楼102号，2楼202号，3楼302号,武汉市,武汉市洪山区雄楚大街丽岛2046小区6栋1楼102号，2楼202号，3楼302号,鄂美联臣,武汉洪山美联臣医疗美容门诊部有限公司,5,3,2,3,62400.00元,30.518063,114.330246
1175,19212382,贵阳市贵州省贵阳市清镇市红枫湖镇云岭中路111号附2号,贵阳市,贵州省贵阳市清镇市红枫湖镇云岭中路111号附2号,清蕾特恩,清镇市蕾特恩美容院,18,9,9,9,54662.00元,26.55825,106.46646
1176,19212383,广州市广州市天河区中山大道中2号5层，10层,广州市,广州市天河区车陂街中山大道中2号十层1001-1021,雪儿海蒂,广州市雪儿海蒂门诊部有限公司,75,57,18,56,923076.00元,23.12413,113.3933
1177,19212384,重庆重庆市江北区建新东路15号,重庆,重庆市江北区建新东路15号,重庆军科,重庆军科医院,8,3,5,3,25200.00元,29.57455,106.53775
1178,19212385,郑州市河南自贸区郑州片区商鼎路与康平路交汇处恒天大厦3层302,郑州市,商鼎路与康平路交汇处恒天大厦3层302室,艾伯丽,河南艾伯丽医院管理有限公司,8,7,1,7,133000.00元,34.75512,113.76218
1179,19212386,福州市福州市鼓楼区杨桥中路1号富年公寓（名湖豪门）2栋2层101号房,福州市,福州市鼓楼区杨桥中路1号富年公寓（名湖豪门）2栋2层101号房,福州慈爱,福州慈爱综合门诊有限公司,47,22,25,22,475200.00元,26.084514,119.290119
1180,19212387,成都市成都高新区荟锦路230号1幢1楼162号,成都市,成都高新区荟锦路230号1幢1楼162号,美丽部落,成都高新美丽部落荟美医疗美容诊所有限公司,3,0,3,0,0.00元,30.58893,104.0571
1181,19212388,惠州市惠州市仲恺高新区斜下21号小区（1号楼）首层,惠州市,惠州市仲恺高新区斜下21号小区(1号楼)首层,惠州薇美,惠州市薇美医疗美容服务有限公司,53,29,24,28,628600.00元,23.020405,114.34259
1182,19212390,宁波市北仑区大碶街道宁穿路168号,宁波市,北仑区大碶街道宁穿路168号,宁波美仁,宁波北仑美仁医疗美容门诊部,18,8,10,8,90880.00元,29.88385,121.81183
1183,19212391,杭州市浙江省杭州市富阳区富春街道横凉亭路71号,杭州市,浙江省杭州市富阳区富春街道横凉亭路71号,富阳韩珈,杭州富阳韩珈医疗美容门诊部有限公司,16,5,11,5,57780.00元,30.0472,119.92697
1184,19212392,无锡市无锡市五里新村98-1-6-07,无锡市,无锡市五里新村98-1-6-07,无锡丹丹,无锡丹丹医疗美容门诊有限公司,4,4,0,4,68888.00元,31.580721,120.286293
1185,19212393,长沙市湖南省长沙市天心区书院路9号安玺雅苑B1栋631、633、634、635房,长沙市,湖南省长沙市天心区书院路9号安玺雅苑B1栋631、633、634、635房,菲斯摩尔,湖南菲斯摩尔医疗美容有限公司,6,2,4,2,50000.00元,28.166582,112.968668
1186,19212394,常德市湖南省常德市武陵区府坪街道府坪巷社区朗州路138号鸿正苑小区A-01号楼201室,常德市,湖南省常德市武陵区府坪街道府坪巷社区朗州路138号鸿正苑小区A-01号楼201室,常德美奥,常德美奥口腔医院有限公司,9,5,4,5,106996.00元,29.03066,111.69819
1187,19212395,汕头市汕头市龙湖区金砂路106号国际商业大厦B座1-2楼、302号房,汕头市,汕头市龙湖区金砂路106号国际商业大厦B座1-2楼、302号房,汕头曙光,汕头市龙湖区曙光医疗美容门诊部,120,69,51,69,1322641.00元,23.36626,116.7217
1188,19212396,贵阳市贵州省贵阳市南明区花果园后街彭家湾花果园项目E区第E9楼1单元20层2号房,贵阳市,贵州省贵阳市南明区花果园后街彭家湾花果园项目E区第E9楼1单元20层2号房,贵阳艺美,贵阳市南明区艺美医疗美容诊所,36,13,23,13,285800.00元,26.56308,106.68428
1189,19212397,北京北京市通州区芙蓉园503号楼1.2.5.7号底商,北京,北京市通州区芙蓉园503号楼1.2.5.7号底商,京庆熙医,北京庆熙医疗美容门诊部,9,2,7,2,50000.00元,39.915958,116.687828
1190,19212398,福州市福州市台江区中选北路32号,福州市,福州市台江区中选北路32号,福州中医,福州吴熙妇科中医院,30,15,15,14,280600.00元,26.06259,119.31411
1191,19212400,常德市常德市武陵区府坪巷社区高山街（鸿正苑二区02层201号）,常德市,常德市武陵区府坪巷社区高山街（鸿正苑二区02层201号）,高山曹家,常德曹家整形医疗美容医院高山街门诊部,8,0,8,0,0.00元,29.029461,111.698807
1192,19212401,常德市常德市武陵区穿紫河街道办事处长胜桥社区武陵大道（紫云大厦1-3楼),常德市,常德市武陵区穿紫河街道办事处长胜桥社区武陵大道（紫云大厦1-3楼),紫云曹家,常德曹家整形医疗美容医院,30,18,12,18,272375.00元,29.05105,111.689552
1193,19212402,广州市广州市天河北路626号1801-1805房,广州市,广州市天河区天河北路626号1801-1805房,广美丽医,广州美丽医然医疗美容门诊部,2,2,0,2,10000.00元,23.14103,113.34173
1194,19212403,温州市浙江省温州市瑞安市玉海街道沿江东路5幢7.8号店面,温州市,浙江省温州市瑞安市玉海街道沿江东路5幢7.8号店面,姚秀总店,瑞安市姚秀美容院,52,40,12,40,442012.00元,27.77321,120.63562
1195,19212404,长沙市湖南省长沙市岳麓区银盆岭街道银杉路31号绿地时代广场7栋2楼,长沙市,湖南省长沙市岳麓区银盆岭街道银杉路31号绿地时代广场7栋2楼,长沙美集,长沙市岳麓区美集医疗美容门诊部（普通合伙）,26,13,13,12,282160.00元,28.22733,112.95264
1196,19212405,温州市温州飞霞北路江滨大厦二层203室,温州市,温州飞霞北路江滨大厦二层203室,温州韩星,温州市鹿城韩星医疗美容门诊部（普通合伙人）,1,0,1,0,0.00元,28.019859,120.667801
1197,19212406,赣州市赣州市章江新区长征大道与兴国路交叉口金鹏大厦15层,赣州市,赣州市章江新区长征大道与兴国路交叉口金鹏大厦15层,赣州亚韩,赣州亚韩医疗美容有限公司,32,11,21,11,201028.00元,25.82903,114.93519
1198,19212408,杭州市浙江省杭州市江干区凯旋街道庆春东路80-1号、紫晶商务楼2幢201室、紫晶商务楼2幢 301室,杭州市,浙江省杭州市江干区凯旋街道庆春东路80-1号、紫晶商务楼2幢201室、紫晶商务楼2幢 301室,杭州维娜,杭州维娜医疗管理有限公司庆春东路医疗美容诊所,37,23,14,23,417400.00元,30.25782,120.19228
1199,19212409,潮州市潮州市彩虹东路嘉和名庭右侧第4至5号铺面,潮州市,潮州市彩虹东路嘉和东路名庭右侧第4至5号铺面,广蕾特恩,潮州市开发区蕾特恩美容店,3,1,2,1,20000.00元,23.65431,116.617088
1200,19212410,重庆重庆市渝中区中山三路135号附4号,重庆,重庆市渝中区中山三路135号附4号,渝中区痘,渝中区痘博士,27,14,13,14,154150.00元,29.55512,106.549642
1201,19212411,邵阳市邵阳市双清区东大路294号,邵阳市,邵阳市双清区东大路294号,曹家邵阳,邵阳曹家医疗美容门诊部,87,51,36,51,991496.00元,27.24026,111.48282
1202,19212412,重庆重庆市渝北区龙溪街道龙华大道1809号锦园佳居2幢2-1,重庆,重庆市渝北区龙溪街道龙华大道1809号锦园佳居2幢2-1,渝北痘博,渝北区龙溪街道痘博士美容院,30,18,12,18,174117.00元,29.58867,106.51949
1203,19212413,南昌市西湖区云锦路508号信华商务中心3#商业。办公209室,南昌市,江西省南昌市西湖区沿江南大道1299号力高滨江国际花园4#901室,江西夏娃,江西夏娃医疗美容有限公司,1,0,1,0,0.00元,28.63304,115.86084
1204,19212414,上海上海杨浦区杨树浦路1066号1楼,上海,上海市杨浦区杨树浦路1066号一层02、03、04、05、06部位,上海镜面,上海镜面门诊部有限公司,24,14,10,13,375950.00元,31.25264,121.53055
1205,19212415,郑州市郑州市二七区二七路26号2层,郑州市,郑州市二七区二七路26号2层,郑州痘肌,郑州痘肌美容服务有限公司,8,7,1,6,44180.00元,34.75382,113.667
1206,19212416,佛山市佛山市南海区桂城街道南海大道北8号灯湖华府2座一层111号商铺及2座二层,佛山市,佛山市南海区桂城街道南海大道北8号灯湖华府2座一层111号商铺及2座二层,佛山佳丽,佛山南海佳丽医疗美容门诊部,87,47,40,46,792604.00元,23.06235,113.14045
1207,19212417,北京北京市朝阳区雅成一里10号楼4.5号,北京,北京市朝阳区雅成一里10号楼4.5号,京菩圆医,北京菩圆健康保健门诊部,116,71,45,71,2588500.00元,39.92522,116.522789
1208,19212418,南宁市南宁市青秀区民族大道131号航洋国际城3号楼1101/1138号,南宁市,南宁市青秀区民族大道131号航洋国际城3号楼1101/1138号,桂美丽在,南宁美丽在造医疗美容诊所,286,148,138,147,2809690.00元,22.81341,108.38489
1209,19212419,赣州市江西省赣州市章贡区新赣州大道18号阳明国际中心3栋5-5号,赣州市,江西省赣州市章贡区新赣州大道18号阳明国际中心3栋5-5号,赣州博士,赣州韩博士美容有限公司,68,37,31,35,568938.00元,25.81086,114.92056
1210,19212420,福州市福建省福州市鼓楼区东街街道津泰路238号天荣星光天地1#楼5层01室,福州市,福建省福州市鼓楼区东街街道津泰路238号天荣星光天地1#楼5层01室,鼓楼超美,福州市鼓楼区胡晓华诊所,73,47,26,45,1175002.00元,26.08255,119.30718
1211,19212422,成都市成都市武侯区七里路252号401号-402号,成都市,成都市武侯区七里路252号401号-402号,爱美蒂亚,成都武侯爱美蒂亚医疗美容门诊部有限公司,313,236,77,235,4257420.00元,30.60855,103.97843
1212,19212424,玉林市玉林市人民东路110号,玉林市,玉林市人民东路110号,桂现代,玉林现代医院有限公司,7,1,6,1,17560.00元,22.64114,110.1781
1213,19212425,泉州市福建省泉州市丰泽区温陵南路时代广场一期S16号,泉州市,福建省泉州市丰泽区温陵南路时代广场一期S16号,瑶芳御颜,丰泽区瑶芳御颜美容店,1,1,0,1,2000.00元,24.8908,118.592979
1214,19212426,南昌市江西省南昌市东湖区青山南路278号国金印象A区商业楼111-118室,南昌市,江西省南昌市东湖区青山南路278号国金印象A区商业楼111-118室,美人春,南昌美人春医疗美容门诊部,23,8,15,8,146800.00元,28.69758,115.91114
1215,19212427,深圳市深圳市福田区福田街道深南中路1095号星璨新城市广场5层501BC号铺,深圳市,深圳市福田区福田街道深南中路1095号星璨新城市广场5层501BC号铺,臻希美,深圳臻希美医疗美容门诊部有限公司,13,6,7,6,94740.00元,22.53944,114.0997
1216,19212428,深圳市深圳市宝安区新安街道兴华路龙光世纪大厦2栋3-46、3-47,深圳市,深圳市宝安区新安街道兴华路龙光世纪大厦2栋3-46、3-47,微笑医疗,深圳微笑医疗美容门诊部,2,0,2,0,0.00元,22.548861,113.88707
1217,19212429,厦门市厦门市思明区白鹭洲路499号建东大厦10#商场1-2层,厦门市,厦门市思明区白鹭洲路499号建东大厦10#商场1-2层,厦云艺美,厦门思明云艺美整形外科门诊部有限公司,23,9,14,8,161720.00元,24.47028,118.09122
1218,19212430,湘潭市湘潭市雨湖区云塘街道韶山西路60号5栋芙蓉商厦西头,湘潭市,湘潭市雨湖区云塘街道韶山西路60号5栋芙蓉商厦西头,潭蕾特恩,湘潭市雨湖区蕾特恩美容院,39,28,11,28,232082.00元,27.86289,112.90353
